item_id,transaction_id,product_id,quantity,unit_price,line_total
11701,3890,39,2,549,1098
11702,3891,42,3,699,2097
11703,3891,45,3,1299,3897
11704,3891,14,1,399,399
11705,3891,37,1,1899,1899
11706,3892,43,1,79,79
11707,3892,37,2,1899,3798
11708,3893,13,3,249,747
11709,3894,42,2,699,1398
11710,3894,45,3,1299,3897
11711,3894,25,2,2499,4998
11712,3894,34,1,899,899
11713,3894,4,3,599,1797
11714,3895,6,3,1999,5997
11715,3895,37,1,1899,1899
11716,3895,43,2,79,158
11717,3896,46,1,449,449
11718,3896,11,2,1299,2598
11719,3897,50,2,1999,3998
11720,3897,2,1,299,299
11721,3897,38,2,999,1998
11722,3897,11,2,1299,2598
11723,3898,31,2,3499,6998
11724,3898,41,3,899,2697
11725,3899,15,2,349,698
11726,3899,17,3,1499,4497
11727,3899,49,1,2499,2499
11728,3899,22,1,999,999
11729,3899,39,3,549,1647
11730,3900,46,3,449,1347
11731,3900,45,3,1299,3897
11732,3900,42,3,699,2097
11733,3900,21,1,399,399
11734,3900,48,1,1999,1999
11735,3901,47,1,1799,1799
11736,3901,26,2,899,1798
11737,3901,16,1,799,799
11738,3902,37,1,1899,1899
11739,3902,22,2,999,1998
11740,3902,42,2,699,1398
11741,3902,27,1,1299,1299
11742,3903,27,3,1299,3897
11743,3904,24,3,499,1497
11744,3904,33,2,1299,2598
11745,3904,25,3,2499,7497
11746,3905,16,3,799,2397
11747,3905,25,3,2499,7497
11748,3905,41,2,899,1798
11749,3906,6,1,1999,1999
11750,3906,45,1,1299,1299
11751,3906,32,3,599,1797
11752,3906,9,3,520,1560
11753,3907,1,2,2499,4998
11754,3908,36,2,320,640
11755,3908,33,2,1299,2598
11756,3908,48,2,1999,3998
11757,3908,30,3,699,2097
11758,3908,43,1,79,79
11759,3909,7,2,450,900
11760,3909,43,3,79,237
11761,3909,41,2,899,1798
11762,3909,50,3,1999,5997
11763,3909,27,2,1299,2598
11764,3910,13,3,249,747
11765,3910,34,1,899,899
11766,3910,7,1,450,450
11767,3911,8,1,180,180
11768,3911,40,2,199,398
11769,3911,39,2,549,1098
11770,3911,45,3,1299,3897
11771,3912,20,3,99,297
11772,3912,14,3,399,1197
11773,3912,43,1,79,79
11774,3912,38,1,999,999
11775,3913,13,3,249,747
11776,3914,37,2,1899,3798
11777,3914,29,1,1499,1499
11778,3914,42,3,699,2097
11779,3914,4,2,599,1198
11780,3915,40,3,199,597
11781,3915,23,3,699,2097
11782,3915,43,2,79,158
11783,3916,24,2,499,998
11784,3916,30,3,699,2097
11785,3917,14,3,399,1197
11786,3918,18,1,199,199
11787,3918,49,2,2499,4998
11788,3918,48,3,1999,5997
11789,3918,14,1,399,399
11790,3918,12,1,649,649
11791,3919,23,1,699,699
11792,3919,29,3,1499,4497
11793,3919,15,3,349,1047
11794,3919,36,1,320,320
11795,3920,16,2,799,1598
11796,3920,35,2,280,560
11797,3920,26,1,899,899
11798,3920,47,3,1799,5397
11799,3921,1,3,2499,7497
11800,3922,24,3,499,1497
11801,3922,32,1,599,599
11802,3923,2,3,299,897
11803,3924,2,3,299,897
11804,3924,19,1,149,149
11805,3924,8,3,180,540
11806,3924,45,2,1299,2598
11807,3925,43,3,79,237
11808,3926,28,1,799,799
11809,3927,13,3,249,747
11810,3927,8,2,180,360
11811,3927,37,3,1899,5697
11812,3927,5,3,1499,4497
11813,3927,30,3,699,2097
11814,3928,11,1,1299,1299
11815,3928,16,1,799,799
11816,3929,19,3,149,447
11817,3930,43,1,79,79
11818,3930,46,2,449,898
11819,3930,23,3,699,2097
11820,3930,47,1,1799,1799
11821,3931,21,2,399,798
11822,3932,37,1,1899,1899
11823,3932,39,1,549,549
11824,3932,8,3,180,540
11825,3932,45,1,1299,1299
11826,3932,33,2,1299,2598
11827,3933,8,1,180,180
11828,3933,40,1,199,199
11829,3933,48,2,1999,3998
11830,3933,31,1,3499,3499
11831,3933,37,1,1899,1899
11832,3934,42,3,699,2097
11833,3934,3,2,1299,2598
11834,3934,35,3,280,840
11835,3934,6,1,1999,1999
11836,3935,20,3,99,297
11837,3935,32,3,599,1797
11838,3936,21,1,399,399
11839,3936,44,1,199,199
11840,3936,7,2,450,900
11841,3936,42,3,699,2097
11842,3937,3,3,1299,3897
11843,3937,35,2,280,560
11844,3938,4,1,599,599
11845,3938,14,2,399,798
11846,3939,45,1,1299,1299
11847,3939,42,2,699,1398
11848,3940,41,3,899,2697
11849,3940,20,1,99,99
11850,3940,2,1,299,299
11851,3940,3,3,1299,3897
11852,3941,35,3,280,840
11853,3941,10,3,899,2697
11854,3941,7,3,450,1350
11855,3941,32,1,599,599
11856,3941,4,3,599,1797
11857,3942,37,3,1899,5697
11858,3942,9,1,520,520
11859,3942,45,3,1299,3897
11860,3942,50,1,1999,1999
11861,3943,29,2,1499,2998
11862,3943,46,2,449,898
11863,3943,5,3,1499,4497
11864,3943,19,3,149,447
11865,3943,11,3,1299,3897
11866,3944,16,3,799,2397
11867,3944,2,2,299,598
11868,3944,31,3,3499,10497
11869,3944,42,1,699,699
11870,3945,18,2,199,398
11871,3945,26,1,899,899
11872,3946,38,1,999,999
11873,3947,13,1,249,249
11874,3947,39,2,549,1098
11875,3947,43,2,79,158
11876,3948,1,1,2499,2499
11877,3948,43,3,79,237
11878,3949,42,3,699,2097
11879,3949,2,3,299,897
11880,3949,49,2,2499,4998
11881,3949,37,2,1899,3798
11882,3950,21,2,399,798
11883,3950,40,1,199,199
11884,3950,30,3,699,2097
11885,3950,36,3,320,960
11886,3950,9,1,520,520
11887,3951,40,1,199,199
11888,3951,18,3,199,597
11889,3951,8,3,180,540
11890,3951,39,3,549,1647
11891,3951,20,2,99,198
11892,3952,21,1,399,399
11893,3953,48,2,1999,3998
11894,3953,35,1,280,280
11895,3954,7,1,450,450
11896,3954,16,1,799,799
11897,3954,10,2,899,1798
11898,3954,12,3,649,1947
11899,3955,3,2,1299,2598
11900,3955,34,2,899,1798
11901,3956,8,1,180,180
11902,3956,7,1,450,450
11903,3956,29,3,1499,4497
11904,3957,32,3,599,1797
11905,3957,28,3,799,2397
11906,3957,41,3,899,2697
11907,3958,13,3,249,747
11908,3958,31,1,3499,3499
11909,3958,14,3,399,1197
11910,3958,25,2,2499,4998
11911,3959,15,1,349,349
11912,3959,41,3,899,2697
11913,3960,42,3,699,2097
11914,3960,38,1,999,999
11915,3960,35,3,280,840
11916,3961,13,2,249,498
11917,3962,42,1,699,699
11918,3962,36,1,320,320
11919,3962,7,1,450,450
11920,3962,30,3,699,2097
11921,3963,40,3,199,597
11922,3963,2,2,299,598
11923,3963,36,2,320,640
11924,3963,14,2,399,798
11925,3964,49,3,2499,7497
11926,3964,50,1,1999,1999
11927,3964,39,1,549,549
11928,3965,48,3,1999,5997
11929,3965,46,3,449,1347
11930,3966,33,1,1299,1299
11931,3966,47,2,1799,3598
11932,3966,8,2,180,360
11933,3966,15,1,349,349
11934,3966,4,1,599,599
11935,3967,45,2,1299,2598
11936,3967,36,3,320,960
11937,3968,20,2,99,198
11938,3968,13,2,249,498
11939,3968,48,3,1999,5997
11940,3969,17,2,1499,2998
11941,3969,46,1,449,449
11942,3970,38,1,999,999
11943,3970,20,1,99,99
11944,3970,25,1,2499,2499
11945,3970,24,3,499,1497
11946,3970,30,1,699,699
11947,3971,42,3,699,2097
11948,3971,40,1,199,199
11949,3972,47,2,1799,3598
11950,3973,10,3,899,2697
11951,3973,7,3,450,1350
11952,3973,46,2,449,898
11953,3973,27,2,1299,2598
11954,3974,9,1,520,520
11955,3974,24,3,499,1497
11956,3974,16,2,799,1598
11957,3975,49,3,2499,7497
11958,3975,11,2,1299,2598
11959,3975,15,1,349,349
11960,3975,42,1,699,699
11961,3976,27,1,1299,1299
11962,3976,25,1,2499,2499
11963,3977,35,3,280,840
11964,3977,8,1,180,180
11965,3977,29,3,1499,4497
11966,3978,27,3,1299,3897
11967,3978,13,1,249,249
11968,3978,45,2,1299,2598
11969,3978,47,1,1799,1799
11970,3978,18,2,199,398
11971,3979,5,3,1499,4497
11972,3980,42,1,699,699
11973,3981,28,1,799,799
11974,3982,43,2,79,158
11975,3983,5,1,1499,1499
11976,3984,49,2,2499,4998
11977,3984,25,2,2499,4998
11978,3984,38,3,999,2997
11979,3984,26,3,899,2697
11980,3984,7,2,450,900
11981,3985,14,1,399,399
11982,3986,13,2,249,498
11983,3986,38,1,999,999
11984,3987,32,3,599,1797
11985,3987,3,1,1299,1299
11986,3987,13,3,249,747
11987,3987,1,2,2499,4998
11988,3988,12,1,649,649
11989,3988,31,3,3499,10497
11990,3989,1,2,2499,4998
11991,3989,21,1,399,399
11992,3989,36,1,320,320
11993,3989,48,3,1999,5997
11994,3989,47,3,1799,5397
11995,3990,34,2,899,1798
11996,3990,27,2,1299,2598
11997,3990,3,1,1299,1299
11998,3990,23,1,699,699
11999,3990,42,2,699,1398
12000,3991,21,1,399,399
12001,3992,45,3,1299,3897
12002,3993,50,3,1999,5997
12003,3993,8,2,180,360
12004,3994,25,2,2499,4998
12005,3995,1,1,2499,2499
12006,3995,27,2,1299,2598
12007,3995,41,3,899,2697
12008,3995,12,3,649,1947
12009,3996,15,1,349,349
12010,3996,37,3,1899,5697
12011,3997,13,3,249,747
12012,3998,3,2,1299,2598
12013,3998,12,2,649,1298
12014,3999,2,2,299,598
12015,3999,32,1,599,599
12016,3999,8,1,180,180
12017,3999,6,1,1999,1999
12018,4000,34,1,899,899
12019,4001,45,2,1299,2598
12020,4001,46,3,449,1347
12021,4002,16,3,799,2397
12022,4002,30,2,699,1398
12023,4003,23,3,699,2097
12024,4003,25,2,2499,4998
12025,4003,9,1,520,520
12026,4004,39,3,549,1647
12027,4004,1,1,2499,2499
12028,4004,15,1,349,349
12029,4005,33,2,1299,2598
12030,4005,47,1,1799,1799
12031,4005,26,2,899,1798
12032,4005,7,1,450,450
12033,4005,43,2,79,158
12034,4006,22,3,999,2997
12035,4006,48,2,1999,3998
12036,4007,15,1,349,349
12037,4007,13,1,249,249
12038,4007,7,3,450,1350
12039,4007,4,2,599,1198
12040,4007,42,1,699,699
12041,4008,15,1,349,349
12042,4008,41,3,899,2697
12043,4008,9,2,520,1040
12044,4008,17,3,1499,4497
12045,4008,49,2,2499,4998
12046,4009,2,2,299,598
12047,4010,40,3,199,597
12048,4010,47,1,1799,1799
12049,4010,11,3,1299,3897
12050,4010,41,2,899,1798
12051,4011,49,1,2499,2499
12052,4011,39,1,549,549
12053,4011,8,1,180,180
12054,4012,3,3,1299,3897
12055,4013,33,3,1299,3897
12056,4014,43,1,79,79
12057,4014,19,2,149,298
12058,4014,12,2,649,1298
12059,4014,5,2,1499,2998
12060,4015,10,3,899,2697
12061,4015,31,2,3499,6998
12062,4015,13,3,249,747
12063,4015,29,3,1499,4497
12064,4016,33,2,1299,2598
12065,4017,46,3,449,1347
12066,4017,9,1,520,520
12067,4017,44,1,199,199
12068,4017,40,2,199,398
12069,4017,16,2,799,1598
12070,4018,35,3,280,840
12071,4019,35,3,280,840
12072,4019,23,1,699,699
12073,4019,44,3,199,597
12074,4020,14,1,399,399
12075,4020,23,2,699,1398
12076,4021,47,2,1799,3598
12077,4022,2,3,299,897
12078,4022,44,2,199,398
12079,4022,5,1,1499,1499
12080,4023,35,1,280,280
12081,4023,12,1,649,649
12082,4024,30,3,699,2097
12083,4024,46,2,449,898
12084,4025,47,2,1799,3598
12085,4025,12,2,649,1298
12086,4025,3,2,1299,2598
12087,4025,42,3,699,2097
12088,4026,20,3,99,297
12089,4026,40,2,199,398
12090,4027,40,1,199,199
12091,4027,50,1,1999,1999
12092,4028,12,1,649,649
12093,4029,47,1,1799,1799
12094,4029,45,2,1299,2598
12095,4029,17,1,1499,1499
12096,4029,11,2,1299,2598
12097,4030,47,1,1799,1799
12098,4030,3,1,1299,1299
12099,4030,43,2,79,158
12100,4030,15,3,349,1047
12101,4030,41,3,899,2697
12102,4031,10,1,899,899
12103,4031,31,3,3499,10497
12104,4031,20,3,99,297
12105,4031,29,3,1499,4497
12106,4031,6,2,1999,3998
12107,4032,29,3,1499,4497
12108,4032,26,3,899,2697
12109,4033,14,3,399,1197
12110,4033,37,1,1899,1899
12111,4033,30,2,699,1398
12112,4033,38,3,999,2997
12113,4033,42,1,699,699
12114,4034,40,3,199,597
12115,4034,36,1,320,320
12116,4034,28,2,799,1598
12117,4034,13,2,249,498
12118,4035,29,1,1499,1499
12119,4035,37,1,1899,1899
12120,4035,33,3,1299,3897
12121,4035,41,1,899,899
12122,4035,47,1,1799,1799
12123,4036,39,1,549,549
12124,4036,19,1,149,149
12125,4036,14,2,399,798
12126,4036,40,1,199,199
12127,4036,21,3,399,1197
12128,4037,25,2,2499,4998
12129,4037,37,1,1899,1899
12130,4037,16,3,799,2397
12131,4037,13,1,249,249
12132,4038,49,1,2499,2499
12133,4038,15,1,349,349
12134,4038,13,2,249,498
12135,4038,45,2,1299,2598
12136,4038,19,1,149,149
12137,4039,24,2,499,998
12138,4040,36,1,320,320
12139,4040,39,3,549,1647
12140,4040,31,2,3499,6998
12141,4040,32,2,599,1198
12142,4041,11,2,1299,2598
12143,4041,8,2,180,360
12144,4042,37,3,1899,5697
12145,4042,30,2,699,1398
12146,4042,22,1,999,999
12147,4043,41,3,899,2697
12148,4043,25,3,2499,7497
12149,4043,29,2,1499,2998
12150,4043,2,2,299,598
12151,4043,40,2,199,398
12152,4044,6,1,1999,1999
12153,4045,48,1,1999,1999
12154,4045,40,3,199,597
12155,4045,28,2,799,1598
12156,4045,49,1,2499,2499
12157,4045,38,2,999,1998
12158,4046,48,1,1999,1999
12159,4046,8,2,180,360
12160,4046,17,1,1499,1499
12161,4046,9,2,520,1040
12162,4047,36,2,320,640
12163,4048,44,3,199,597
12164,4048,21,2,399,798
12165,4049,46,2,449,898
12166,4049,33,2,1299,2598
12167,4050,3,1,1299,1299
12168,4050,18,3,199,597
12169,4050,43,3,79,237
12170,4051,18,3,199,597
12171,4051,17,1,1499,1499
12172,4052,46,2,449,898
12173,4053,27,1,1299,1299
12174,4053,32,2,599,1198
12175,4053,25,3,2499,7497
12176,4053,2,3,299,897
12177,4053,28,2,799,1598
12178,4054,32,1,599,599
12179,4054,48,3,1999,5997
12180,4054,33,2,1299,2598
12181,4054,46,1,449,449
12182,4054,34,3,899,2697
12183,4055,15,1,349,349
12184,4055,44,3,199,597
12185,4055,11,2,1299,2598
12186,4056,39,2,549,1098
12187,4056,18,2,199,398
12188,4057,22,1,999,999
12189,4057,27,3,1299,3897
12190,4057,26,2,899,1798
12191,4057,5,2,1499,2998
12192,4058,38,2,999,1998
12193,4059,17,1,1499,1499
12194,4060,38,2,999,1998
12195,4060,31,3,3499,10497
12196,4060,30,1,699,699
12197,4061,36,1,320,320
12198,4061,44,3,199,597
12199,4061,20,1,99,99
12200,4061,27,2,1299,2598
12201,4061,33,2,1299,2598
12202,4062,18,1,199,199
12203,4062,12,1,649,649
12204,4063,7,1,450,450
12205,4063,2,2,299,598
12206,4063,13,2,249,498
12207,4064,47,1,1799,1799
12208,4064,37,2,1899,3798
12209,4065,9,1,520,520
12210,4065,8,1,180,180
12211,4065,30,3,699,2097
12212,4065,6,3,1999,5997
12213,4066,44,2,199,398
12214,4066,47,3,1799,5397
12215,4066,12,1,649,649
12216,4067,16,2,799,1598
12217,4068,5,3,1499,4497
12218,4068,43,1,79,79
12219,4069,31,3,3499,10497
12220,4069,46,1,449,449
12221,4069,45,2,1299,2598
12222,4070,2,1,299,299
12223,4070,33,3,1299,3897
12224,4070,21,3,399,1197
12225,4071,13,2,249,498
12226,4071,8,2,180,360
12227,4071,11,1,1299,1299
12228,4071,41,1,899,899
12229,4072,6,1,1999,1999
12230,4072,46,3,449,1347
12231,4072,41,2,899,1798
12232,4072,17,2,1499,2998
12233,4073,7,3,450,1350
12234,4073,34,2,899,1798
12235,4073,2,3,299,897
12236,4073,29,2,1499,2998
12237,4073,37,1,1899,1899
12238,4074,34,2,899,1798
12239,4074,1,3,2499,7497
12240,4074,8,3,180,540
12241,4075,9,1,520,520
12242,4076,38,3,999,2997
12243,4077,37,3,1899,5697
12244,4077,25,3,2499,7497
12245,4077,13,1,249,249
12246,4078,48,3,1999,5997
12247,4078,6,3,1999,5997
12248,4078,12,3,649,1947
12249,4078,50,2,1999,3998
12250,4078,3,1,1299,1299
12251,4079,37,2,1899,3798
12252,4079,46,1,449,449
12253,4079,48,3,1999,5997
12254,4079,42,2,699,1398
12255,4079,24,3,499,1497
12256,4080,16,1,799,799
12257,4080,1,1,2499,2499
12258,4080,38,1,999,999
12259,4080,29,1,1499,1499
12260,4081,32,3,599,1797
12261,4081,45,3,1299,3897
12262,4081,7,2,450,900
12263,4081,19,2,149,298
12264,4082,38,2,999,1998
12265,4082,35,3,280,840
12266,4082,13,3,249,747
12267,4082,18,3,199,597
12268,4083,41,1,899,899
12269,4083,17,1,1499,1499
12270,4083,6,2,1999,3998
12271,4083,49,1,2499,2499
12272,4083,37,2,1899,3798
12273,4084,50,1,1999,1999
12274,4084,14,1,399,399
12275,4084,16,2,799,1598
12276,4084,27,3,1299,3897
12277,4085,25,3,2499,7497
12278,4085,14,1,399,399
12279,4086,26,1,899,899
12280,4086,39,1,549,549
12281,4087,48,2,1999,3998
12282,4087,4,1,599,599
12283,4088,11,3,1299,3897
12284,4088,28,3,799,2397
12285,4088,48,3,1999,5997
12286,4088,7,1,450,450
12287,4088,12,3,649,1947
12288,4089,23,3,699,2097
12289,4089,15,1,349,349
12290,4089,42,2,699,1398
12291,4090,4,1,599,599
12292,4090,48,3,1999,5997
12293,4090,38,3,999,2997
12294,4090,50,3,1999,5997
12295,4091,2,3,299,897
12296,4091,42,3,699,2097
12297,4091,16,1,799,799
12298,4092,44,3,199,597
12299,4092,8,2,180,360
12300,4092,50,2,1999,3998
12301,4093,25,3,2499,7497
12302,4093,27,2,1299,2598
12303,4093,16,3,799,2397
12304,4094,35,1,280,280
12305,4094,36,3,320,960
12306,4094,13,1,249,249
12307,4094,7,1,450,450
12308,4094,11,1,1299,1299
12309,4095,26,1,899,899
12310,4095,3,1,1299,1299
12311,4095,6,2,1999,3998
12312,4095,45,2,1299,2598
12313,4096,19,3,149,447
12314,4096,22,3,999,2997
12315,4097,1,2,2499,4998
12316,4098,31,1,3499,3499
12317,4098,39,3,549,1647
12318,4098,22,1,999,999
12319,4098,17,1,1499,1499
12320,4099,13,2,249,498
12321,4099,32,3,599,1797
12322,4099,36,2,320,640
12323,4100,30,1,699,699
12324,4100,34,3,899,2697
12325,4100,48,3,1999,5997
12326,4101,18,1,199,199
12327,4101,39,3,549,1647
12328,4101,9,3,520,1560
12329,4101,37,3,1899,5697
12330,4102,38,1,999,999
12331,4102,43,3,79,237
12332,4103,46,2,449,898
12333,4103,40,2,199,398
12334,4103,24,3,499,1497
12335,4103,47,1,1799,1799
12336,4103,7,3,450,1350
12337,4104,38,2,999,1998
12338,4105,23,1,699,699
12339,4106,18,1,199,199
12340,4106,50,1,1999,1999
12341,4106,8,1,180,180
12342,4106,10,1,899,899
12343,4106,45,3,1299,3897
12344,4107,5,2,1499,2998
12345,4107,21,3,399,1197
12346,4107,47,3,1799,5397
12347,4107,7,3,450,1350
12348,4108,1,2,2499,4998
12349,4108,15,1,349,349
12350,4108,13,1,249,249
12351,4108,46,1,449,449
12352,4108,2,2,299,598
12353,4109,41,2,899,1798
12354,4109,27,1,1299,1299
12355,4109,19,3,149,447
12356,4110,32,3,599,1797
12357,4110,18,1,199,199
12358,4111,39,3,549,1647
12359,4112,29,2,1499,2998
12360,4112,14,2,399,798
12361,4112,3,2,1299,2598
12362,4113,40,1,199,199
12363,4114,14,3,399,1197
12364,4115,24,2,499,998
12365,4115,22,2,999,1998
12366,4115,46,1,449,449
12367,4115,18,1,199,199
12368,4115,34,1,899,899
12369,4116,20,2,99,198
12370,4116,15,1,349,349
12371,4116,38,1,999,999
12372,4116,17,2,1499,2998
12373,4117,19,3,149,447
12374,4117,45,2,1299,2598
12375,4118,15,1,349,349
12376,4118,39,2,549,1098
12377,4118,35,1,280,280
12378,4118,16,2,799,1598
12379,4119,23,1,699,699
12380,4119,35,3,280,840
12381,4119,43,2,79,158
12382,4119,28,3,799,2397
12383,4120,3,1,1299,1299
12384,4120,28,2,799,1598
12385,4121,33,3,1299,3897
12386,4121,44,1,199,199
12387,4121,17,3,1499,4497
12388,4122,9,1,520,520
12389,4122,8,1,180,180
12390,4122,25,1,2499,2499
12391,4122,13,3,249,747
12392,4123,48,1,1999,1999
12393,4124,41,1,899,899
12394,4124,1,2,2499,4998
12395,4124,2,2,299,598
12396,4125,2,3,299,897
12397,4125,17,3,1499,4497
12398,4125,20,2,99,198
12399,4125,7,2,450,900
12400,4126,39,2,549,1098
12401,4127,38,1,999,999
12402,4127,40,1,199,199
12403,4128,24,3,499,1497
12404,4129,39,2,549,1098
12405,4129,27,2,1299,2598
12406,4129,9,3,520,1560
12407,4129,6,3,1999,5997
12408,4129,46,3,449,1347
12409,4130,12,3,649,1947
12410,4130,46,2,449,898
12411,4131,26,2,899,1798
12412,4132,8,3,180,540
12413,4132,35,1,280,280
12414,4132,9,2,520,1040
12415,4132,40,1,199,199
12416,4133,44,1,199,199
12417,4134,22,2,999,1998
12418,4134,33,2,1299,2598
12419,4134,24,2,499,998
12420,4134,31,1,3499,3499
12421,4134,11,2,1299,2598
12422,4135,48,3,1999,5997
12423,4136,20,3,99,297
12424,4136,46,2,449,898
12425,4137,14,1,399,399
12426,4137,30,1,699,699
12427,4138,15,2,349,698
12428,4139,14,3,399,1197
12429,4139,3,2,1299,2598
12430,4139,11,1,1299,1299
12431,4139,12,1,649,649
12432,4139,8,1,180,180
12433,4140,2,2,299,598
12434,4140,18,2,199,398
12435,4140,43,3,79,237
12436,4140,16,3,799,2397
12437,4141,12,3,649,1947
12438,4141,27,2,1299,2598
12439,4141,46,2,449,898
12440,4142,47,3,1799,5397
12441,4142,26,1,899,899
12442,4142,36,3,320,960
12443,4142,28,3,799,2397
12444,4142,50,1,1999,1999
12445,4143,18,2,199,398
12446,4143,10,3,899,2697
12447,4143,31,1,3499,3499
12448,4143,13,3,249,747
12449,4144,24,3,499,1497
12450,4144,9,2,520,1040
12451,4145,36,3,320,960
12452,4145,22,3,999,2997
12453,4146,19,1,149,149
12454,4146,6,1,1999,1999
12455,4147,15,2,349,698
12456,4147,17,2,1499,2998
12457,4147,20,3,99,297
12458,4147,18,1,199,199
12459,4147,36,2,320,640
12460,4148,49,1,2499,2499
12461,4148,2,2,299,598
12462,4148,33,3,1299,3897
12463,4148,3,3,1299,3897
12464,4149,24,3,499,1497
12465,4149,11,1,1299,1299
12466,4149,26,3,899,2697
12467,4149,35,2,280,560
12468,4150,20,2,99,198
12469,4151,48,2,1999,3998
12470,4151,12,2,649,1298
12471,4151,46,2,449,898
12472,4151,22,3,999,2997
12473,4152,5,2,1499,2998
12474,4152,35,3,280,840
12475,4152,40,1,199,199
12476,4153,23,2,699,1398
12477,4153,27,3,1299,3897
12478,4154,37,2,1899,3798
12479,4154,2,1,299,299
12480,4154,17,3,1499,4497
12481,4154,31,1,3499,3499
12482,4155,46,3,449,1347
12483,4155,22,1,999,999
12484,4155,41,1,899,899
12485,4155,9,2,520,1040
12486,4156,5,1,1499,1499
12487,4156,37,2,1899,3798
12488,4156,9,1,520,520
12489,4156,43,3,79,237
12490,4157,45,2,1299,2598
12491,4158,21,2,399,798
12492,4158,14,2,399,798
12493,4158,5,1,1499,1499
12494,4158,44,2,199,398
12495,4159,1,2,2499,4998
12496,4160,26,3,899,2697
12497,4160,1,2,2499,4998
12498,4160,16,2,799,1598
12499,4161,19,1,149,149
12500,4161,24,2,499,998
12501,4161,49,1,2499,2499
12502,4161,30,2,699,1398
12503,4162,23,1,699,699
12504,4162,32,2,599,1198
12505,4162,22,1,999,999
12506,4162,36,2,320,640
12507,4162,30,1,699,699
12508,4163,41,1,899,899
12509,4163,4,1,599,599
12510,4163,46,2,449,898
12511,4164,43,1,79,79
12512,4164,34,2,899,1798
12513,4164,15,3,349,1047
12514,4165,43,3,79,237
12515,4166,48,1,1999,1999
12516,4166,47,3,1799,5397
12517,4166,15,2,349,698
12518,4166,44,1,199,199
12519,4167,29,1,1499,1499
12520,4167,41,2,899,1798
12521,4167,35,1,280,280
12522,4167,38,3,999,2997
12523,4167,50,3,1999,5997
12524,4168,13,2,249,498
12525,4169,21,3,399,1197
12526,4169,19,1,149,149
12527,4169,48,1,1999,1999
12528,4170,9,1,520,520
12529,4170,5,2,1499,2998
12530,4171,46,2,449,898
12531,4172,20,3,99,297
12532,4172,11,2,1299,2598
12533,4172,45,1,1299,1299
12534,4173,41,1,899,899
12535,4173,44,1,199,199
12536,4173,40,1,199,199
12537,4174,21,3,399,1197
12538,4174,39,2,549,1098
12539,4174,46,1,449,449
12540,4175,49,1,2499,2499
12541,4175,24,3,499,1497
12542,4175,10,1,899,899
12543,4176,29,1,1499,1499
12544,4177,21,3,399,1197
12545,4178,2,3,299,897
12546,4179,50,3,1999,5997
12547,4179,7,1,450,450
12548,4179,9,1,520,520
12549,4179,37,1,1899,1899
12550,4180,4,3,599,1797
12551,4180,38,1,999,999
12552,4181,26,1,899,899
12553,4181,20,1,99,99
12554,4181,48,3,1999,5997
12555,4181,11,2,1299,2598
12556,4181,21,2,399,798
12557,4182,29,3,1499,4497
12558,4182,40,3,199,597
12559,4182,30,2,699,1398
12560,4183,48,2,1999,3998
12561,4183,27,2,1299,2598
12562,4183,41,3,899,2697
12563,4184,27,3,1299,3897
12564,4184,26,2,899,1798
12565,4185,42,2,699,1398
12566,4185,12,1,649,649
12567,4185,22,2,999,1998
12568,4185,23,2,699,1398
12569,4185,26,2,899,1798
12570,4186,9,2,520,1040
12571,4187,13,2,249,498
12572,4187,5,2,1499,2998
12573,4187,50,3,1999,5997
12574,4188,18,1,199,199
12575,4188,31,1,3499,3499
12576,4189,38,1,999,999
12577,4189,21,3,399,1197
12578,4189,30,2,699,1398
12579,4190,15,2,349,698
12580,4190,45,2,1299,2598
12581,4190,43,3,79,237
12582,4191,20,3,99,297
12583,4191,16,1,799,799
12584,4191,6,2,1999,3998
12585,4192,17,1,1499,1499
12586,4192,43,3,79,237
12587,4193,43,3,79,237
12588,4193,29,3,1499,4497
12589,4193,14,3,399,1197
12590,4193,40,2,199,398
12591,4194,25,1,2499,2499
12592,4195,9,1,520,520
12593,4195,28,2,799,1598
12594,4195,6,2,1999,3998
12595,4195,7,1,450,450
12596,4196,7,3,450,1350
12597,4196,48,1,1999,1999
12598,4196,26,2,899,1798
12599,4196,41,3,899,2697
12600,4196,31,2,3499,6998
12601,4197,49,3,2499,7497
12602,4197,26,2,899,1798
12603,4197,29,2,1499,2998
12604,4197,45,1,1299,1299
12605,4197,44,3,199,597
12606,4198,3,1,1299,1299
12607,4198,34,1,899,899
12608,4198,12,3,649,1947
12609,4199,11,2,1299,2598
12610,4199,39,1,549,549
12611,4199,13,3,249,747
12612,4199,1,3,2499,7497
12613,4200,2,2,299,598
12614,4200,41,1,899,899
12615,4200,27,2,1299,2598
12616,4201,29,2,1499,2998
12617,4202,21,1,399,399
12618,4202,40,2,199,398
12619,4202,18,2,199,398
12620,4203,19,1,149,149
12621,4204,34,2,899,1798
12622,4204,28,2,799,1598
12623,4204,30,3,699,2097
12624,4204,32,1,599,599
12625,4204,1,2,2499,4998
12626,4205,41,1,899,899
12627,4206,39,2,549,1098
12628,4206,10,2,899,1798
12629,4207,32,3,599,1797
12630,4207,17,3,1499,4497
12631,4207,20,3,99,297
12632,4207,33,2,1299,2598
12633,4207,1,2,2499,4998
12634,4208,6,3,1999,5997
12635,4208,42,2,699,1398
12636,4208,9,1,520,520
12637,4209,11,3,1299,3897
